d_pos,d_neg,s_pos,s_neg,hudongdu,comment_count
0.39154923,0.608450711,0.445216596,0.554783404,0.071428571,11
0.605403006,0.394596964,0.700323641,0.299676359,0.179487179,27
0.598763049,0.401236922,0.573726416,0.426273614,0.117647059,10
0.459989548,0.540010452,0.463381201,0.536618829,0.166666667,16
0.745271802,0.254728168,0.190835893,0.809164166,0.178571429,25
0.528984427,0.471015483,0.350042045,0.649957955,0.140350877,10
0.408020109,0.591979861,0.615256369,0.384743601,0.184615385,9
0.747472942,0.252527028,0.686794281,0.313205689,0.142857143,17
0.692428887,0.307571054,0.554220796,0.445779234,0.222222222,11
0.355673939,0.644326091,0.251947194,0.748052895,0.24137931,17
0.504839659,0.495160341,0.60005337,0.39994669,0.139534884,17
0.691623747,0.308376253,0.636858881,0.36314109,0.173076923,19
0.667078316,0.332921684,0.576849282,0.423150688,0.192307692,21
0.168556213,0.831443846,0.317280293,0.682719648,0.17721519,19
0.55872345,0.44127655,0.330613822,0.669386208,0.224489796,23
0.32000798,0.67999208,0.454841942,0.545158029,0.131578947,21
0.500734448,0.499265581,0.666625559,0.333374411,0.16,32
0.31550163,0.68449837,0.455785096,0.544214845,0.142857143,20
0.376437366,0.623562634,0.585434914,0.414565116,0.043478261,11
0.577671707,0.422328264,0.778051138,0.221948862,0.170731707,17
0.441800743,0.558199227,0.57144767,0.42855233,0.121212121,12
0.590156734,0.409843296,0.431088954,0.568911135,0.033333333,17
0.446364731,0.553635299,0.525031686,0.474968314,0.008130081,2
0.473864317,0.526135743,0.332140714,0.667859316,0.051948052,9
0.169958606,0.830041349,0.43159008,0.568409979,0.02,1
0.370759517,0.629240453,0.785208583,0.214791447,0.137254902,10
0.416779667,0.583220303,0.565447569,0.434552431,0.051282051,2
0.544655502,0.455344439,0.355863899,0.644136131,0.066666667,5
0.724297523,0.275702447,0.462430984,0.537569046,0.05,5
0.346797138,0.653202891,0.338134527,0.661865532,0.041666667,21
0.21848315,0.78151685,0.429990351,0.570009589,0.073170732,7
0.658424437,0.341575533,0.414286464,0.585713565,0.0625,19
0.460237443,0.539762616,0.472141653,0.527858377,0,1
0.685272813,0.314727187,0.744588435,0.255411506,0.005208333,2
0.271052748,0.728947222,0.423270375,0.576729596,0.026737968,4
0.668955982,0.331044018,0.455119461,0.544880629,0.031496063,9
0.56990087,0.43009913,0.308024168,0.691975772,0.210526316,23
0.518849254,0.481150836,0.59736222,0.40263775,0.131578947,16
0.438462973,0.561537027,0.343966812,0.656033158,0.074074074,9
0.198653027,0.801347017,0.391229272,0.608770788,0.083333333,7
0.479962826,0.520037174,0.179565609,0.820434391,0.18,27
0.534902692,0.465097278,0.542683542,0.457316428,0.112903226,12
0.397980332,0.602019668,0.358831406,0.641168654,0.363636364,19
0.592692912,0.407307059,0.740316093,0.259683907,0.057692308,9
0.553565502,0.446434498,0.327045381,0.672954619,0.162162162,75
0.209108084,0.790891945,0.557950616,0.442049325,0.129032258,19
0.604696393,0.395303667,0.287375569,0.712624371,0.066666667,9
0.292953044,0.707046866,0.740581691,0.259418309,0.131578947,11
0.568055093,0.431944907,0.322179884,0.677820086,0.056,13
0.470324725,0.529675245,0.489540726,0.510459363,0.047619048,7
0.255572498,0.744427502,0.577585995,0.422414035,0.025773196,5
0.389682174,0.610317826,0.213734448,0.786265552,0.035087719,9
0.81769979,0.18230021,0.344888955,0.655111074,0.010752688,5
0.687409043,0.312590897,0.443169743,0.556830287,0.085106383,8
0.563009918,0.436990112,0.43021813,0.569781899,0.071428571,8
0.350798666,0.649201334,0.496313274,0.503686786,0.145833333,14
0.477894306,0.522105634,0.589356184,0.410643816,0.153846154,11
0.276161134,0.723838806,0.611707687,0.388292283,0.111111111,53
0.531176925,0.468823165,0.409191549,0.590808451,0.092307692,18
0.588650048,0.411349982,0.627299368,0.372700602,0.25,10
0.385067791,0.614932179,0.422203302,0.577796638,0.181818182,11
0.60493356,0.39506644,0.710723341,0.289276659,0.137254902,19
0.705937624,0.294062376,0.370697707,0.629302263,0.227272727,28
0.357729048,0.642270982,0.578198135,0.421801865,0.045454545,15
0.700819552,0.299180478,0.423399359,0.576600671,0.071428571,18
0.727708995,0.272290975,0.517878532,0.482121408,0.235294118,42
0.537514329,0.462485671,0.62975347,0.3702465,0.13559322,67
0.728066146,0.271933794,0.381518811,0.618481159,0.057291667,49
0.554438412,0.445561528,0.241946101,0.758053899,0,1
0.652109146,0.347890824,0.45168969,0.54831028,0.052910053,9
0.682282269,0.317717731,0.593992174,0.406007797,0.02919708,9
0.546062171,0.453937829,0.450791836,0.549208164,0.02739726,9
0.402775079,0.597224891,0.835116744,0.164883286,0.25,22
0.427691787,0.572308242,0.447168618,0.552831471,0.146341463,24
0.71525985,0.28474021,0.819737077,0.180262893,0.171428571,20
0.236459225,0.763540804,0.49376604,0.506233931,0.0625,13
0.293567806,0.706432164,0.543222666,0.456777334,0.01754386,16
0.710854292,0.289145708,0.420983404,0.579016626,0.179487179,9
0.42971006,0.57028991,0.469333649,0.530666351,0.133333333,14
0.107425258,0.892574668,0.667520165,0.332479805,0.047619048,14
0.511516035,0.488483995,0.565525353,0.434474647,0.25,28
0.34292981,0.65707016,0.292981893,0.707018137,0.045454545,7
0.371053934,0.628946006,0.472060293,0.527939737,0.0625,7
0.280958325,0.719041705,0.24885802,0.751141965,0.083333333,11
0.51226908,0.487730891,0.354827732,0.645172238,0.028901734,8
0.853278577,0.146721438,0.316063195,0.683936775,0.023121387,2
0.313220322,0.686779678,0.305834442,0.694165587,0.010526316,7
0.579829276,0.420170754,0.474883109,0.52511692,0.032258065,13
0.499102265,0.500897706,0.56516242,0.43483758,0.264705882,13
0.75325942,0.246740565,0.563909233,0.436090708,0.091954023,9
0.466837883,0.533162057,0.674800873,0.325199157,0.088888889,13
0.356433958,0.643566072,0.480781406,0.519218624,0.125,20
0.314594477,0.685405552,0.352102906,0.647897065,0.276595745,25
0.429734081,0.570266008,0.433401644,0.566598356,0.076923077,14
0.593317926,0.406682044,0.376130939,0.623869061,0.25,49
0.289736837,0.710263193,0.478047997,0.521952093,0.129032258,23
0.602083504,0.397916436,0.571557462,0.428442508,0.260869565,27
0.456811935,0.543188035,0.299124271,0.700875759,0.2,28
0.850040853,0.149959102,0.563333511,0.436666459,0.233333333,19
0.581078768,0.418921232,0.647886693,0.352113336,0.28,26
0.409422159,0.590577841,0.436935902,0.563064098,0.301587302,21
0.512689769,0.48731029,0.406562954,0.593436956,0.147058824,44
0.561505139,0.438494861,0.279951721,0.720048249,0.192982456,24
0.432616949,0.567383051,0.609802008,0.390197963,0.155963303,49
0.57502085,0.424979091,0.56884259,0.43115741,0.13559322,41
0.677855611,0.322144449,0.743621111,0.256378949,0.285714286,56
0.473208785,0.526791155,0.654538155,0.345461845,0.038461538,54
0.48145777,0.51854229,0.502701759,0.49729827,0.260869565,66
0.546075583,0.453924358,0.830715299,0.169284672,0.169491525,22
0.537939548,0.462060452,0.561794758,0.438205242,0.11627907,13
0.515187681,0.484812289,0.404124022,0.595876038,0.027777778,14
0.281286448,0.718713582,0.482496142,0.517503858,0.181818182,11
0.349131256,0.650868714,0.65231514,0.34768486,0.08,12
0.703246832,0.296753168,0.3251248,0.674875259,0.083333333,17
0.495562375,0.504437566,0.423733175,0.576266825,0.085714286,13
0.585609376,0.414390713,0.610784829,0.389215201,0.12244898,12
0.355562091,0.644437909,0.439664125,0.560335875,0.033333333,19
0.522351921,0.477648139,0.510617971,0.489381999,0.033519553,12
0.624687433,0.375312597,0.608482182,0.391517878,0.10619469,23
0.251624733,0.748375297,0.309527218,0.690472782,0.086021505,14
0.680971205,0.319028795,0.594815314,0.405184746,0.118644068,16
0.541831493,0.458168536,0.828335881,0.171664104,0.089552239,7
0.706136107,0.293863922,0.56379348,0.436206549,0.076923077,6
0.823255658,0.176744372,0.648969173,0.351030827,0.196078431,22
0.539378107,0.460621953,0.477457851,0.522542179,0.3,18
0.719838381,0.28016156,0.294311911,0.705688059,0.11627907,11
0.565115869,0.434884161,0.481595755,0.518404186,0.155555556,18
0.598128736,0.401871234,0.471976578,0.528023422,0.071428571,7
0.454145521,0.545854449,0.681185901,0.318814099,0.209302326,23
0.493174255,0.506825745,0.655184925,0.344815016,0.104166667,9
0.614752233,0.385247797,0.375864118,0.624135852,0.079545455,13
0.613758326,0.386241704,0.352219284,0.647780776,0.066666667,22
0.643283844,0.356716096,0.540381014,0.459618956,0.036649215,14
0.567740321,0.432259679,0.592092037,0.407907933,0.026737968,7
0.481586456,0.518413544,0.64430511,0.35569492,0.083333333,21
0.396439284,0.603560746,0.179924309,0.820075631,0.186440678,19
0.589853048,0.410146922,0.607546926,0.392453104,0.088235294,29
0.385644734,0.614355266,0.619986773,0.380013287,0.2,4
0.580352366,0.419647694,0.261005759,0.738994241,0.131578947,10
0.644459188,0.355540872,0.292787373,0.707212627,0.037037037,16
0.339759439,0.660240531,0.501099885,0.498900145,0.058823529,7
0.308941066,0.691058934,0.265396446,0.734603524,0.115384615,12
0.691833317,0.308166683,0.553459585,0.446540415,0.145833333,19
0.407818735,0.592181265,0.54280144,0.45719859,0.180555556,22
0.541581213,0.458418816,0.483141124,0.516858876,0.170731707,20
0.742475986,0.257524043,0.619783759,0.380216271,0.086206897,19
0.376742482,0.623257458,0.535088241,0.464911819,0.095238095,12
0.140992984,0.859007001,0.346507281,0.653492749,0.081967213,12
0.583426118,0.416573882,0.527606726,0.472393304,0.388888889,42
0.300369412,0.699630558,0.687140286,0.312859714,0.2,37
0.68573153,0.3142685,0.491256773,0.508743227,0.088888889,30
0.694840968,0.305159032,0.340837657,0.659162343,0.014354067,9
0.391777456,0.608222544,0.44163388,0.55836612,0.03649635,21
0.332246095,0.667753935,0.698654294,0.301345706,0.333333333,28
0.217002109,0.782997906,0.248078763,0.751921237,0.169230769,22
0.269002646,0.730997324,0.693006158,0.306993872,0.15,36
0.523315728,0.476684242,0.267274022,0.732725978,0.061538462,11
0.721351743,0.278648227,0.323031962,0.676968098,0.129032258,10
0.543468297,0.456531763,0.186412141,0.813587844,0.125,5
0.250377506,0.749622464,0.71573329,0.28426671,0.166666667,26
0.410484254,0.589515805,0.481072932,0.518927097,0.117647059,7
0.509701073,0.490298986,0.925327361,0.074672662,0.087719298,13
0.362139791,0.637860179,0.54858458,0.45141542,0.180555556,14
0.497599721,0.502400219,0.294759691,0.705240309,0.102564103,12
0.756585777,0.243414208,0.209577143,0.790422797,0.090909091,14
0.363760024,0.636240005,0.590236962,0.409763068,0.163934426,17
0.655173182,0.344826818,0.651089013,0.348910987,0.145454545,17
0.250095665,0.749904275,0.444323927,0.555676043,0.208333333,19
0.632859766,0.367140293,0.317223042,0.682777047,0.051470588,16
0.723281026,0.276719004,0.509345531,0.490654439,0.010416667,3
0.725573719,0.274426311,0.491027534,0.508972526,0,1
0.401540875,0.598459065,0.398900896,0.601099074,0.035714286,2
0.355088979,0.644911051,0.438165039,0.561834991,0,1
0.487740308,0.512259781,0.411175996,0.588823974,0.019230769,1
0.212555587,0.787444353,0.803443432,0.196556568,0.038461538,3
0.291585207,0.708414793,0.610470355,0.389529645,0.092592593,5
0.344502717,0.655497253,0.44517535,0.55482465,0.025316456,1
0.299654305,0.700345695,0.246576622,0.753423333,0.089285714,6
0.347651571,0.652348459,0.69785136,0.30214864,0.105263158,1
0.317574918,0.682425082,0.212463677,0.787536263,0.094339623,3
0.321383923,0.678616047,0.473036021,0.526964009,0.066666667,3
0.388861388,0.611138642,0.37237826,0.62762177,0.015873016,1
0.393701971,0.60629797,0.763655245,0.23634468,0.04109589,6
0.468896002,0.531103969,0.508033395,0.491966575,0.023391813,3
0.64334017,0.35665983,0.318080097,0.681919932,0.053191489,4
0.420763284,0.579236686,0.248757154,0.751242876,0.018987342,3
0.732149065,0.267850995,0.415994138,0.584005892,0.131578947,3
0.462739319,0.537260711,0.552970886,0.447029114,0.058823529,9
0.454873532,0.545126438,0.5419029,0.458097041,0.095238095,4
0.528129697,0.471870303,0.24569422,0.75430578,0.042553191,3
0.405435234,0.594564795,0.393834084,0.606165886,0,1
0.452748507,0.547251523,0.575964749,0.424035251,0,1
0.187991798,0.812008202,0.442785949,0.557214081,0.066666667,5
0.417399198,0.582600832,0.457193822,0.542806268,0.063492063,1
0.634965837,0.365034163,0.507466495,0.492533535,0.045454545,1
0.536772132,0.463227868,0.770694911,0.229305103,0.133333333,3
0.270242006,0.729757965,0.311187118,0.688812912,0.08,1
0.380861074,0.619138896,0.501825571,0.498174429,0.166666667,3
0.662968814,0.337031156,0.173574671,0.826425314,0.035714286,3
0.473852336,0.526147664,0.362873137,0.637126803,0,1
0.6361413,0.363858759,0.602243602,0.397756368,0.075949367,3
0.68416214,0.31583786,0.599119842,0.400880098,0.023529412,5
0.288881302,0.711118698,0.244051516,0.755948424,0,2
0.523496628,0.476503372,0.272166938,0.727833092,0.020833333,1
0.355376095,0.644623876,0.71152699,0.28847301,0.155172414,9
0.292538762,0.707461238,0.564902008,0.435098052,0.0125,4
0.845785737,0.154214293,0.568509102,0.431490928,0.043478261,2
0.422029436,0.577970624,0.354747534,0.645252407,0.020833333,1
0.468913406,0.531086564,0.674299181,0.32570079,0,1
0.462159634,0.537840366,0.316196084,0.683803916,0,1
0.592153788,0.407846212,0.39162457,0.60837543,0.014285714,1
0.569698572,0.430301428,0.322511822,0.677488208,0.022727273,1
0.402216345,0.597783625,0.32173413,0.67826581,0.055555556,4
0.293363452,0.706636608,0.369692862,0.630307138,0.068965517,9
0.6171332,0.3828668,0.480126441,0.519873559,0.0625,1
0.483846605,0.516153395,0.35696739,0.64303267,0.057142857,1
0.376724809,0.62327522,0.503880918,0.496119022,0.052631579,1
0.486989915,0.513010025,0.517345309,0.48265475,0.0625,5
0.717137933,0.282862037,0.346832037,0.653167963,0.043478261,1
0.680783749,0.319216192,0.336302549,0.663697422,0.086956522,1
0.736988246,0.263011724,0.477598757,0.522401214,0.058823529,1
0.567311049,0.432689041,0.342587739,0.657412231,0.103448276,3
0.314935416,0.685064614,0.639759004,0.360240996,0.055555556,1
0.657454669,0.342545331,0.735755384,0.264244646,0.033898305,1
0.620309651,0.379690349,0.188053012,0.811946929,0.014184397,2
0.436285585,0.563714385,0.522088349,0.477911651,0.013071895,1
0.204012692,0.795987308,0.563616693,0.436383337,0.008403361,3
0.34308365,0.65691638,0.571263433,0.428736567,0.025157233,3
0.476361692,0.523638308,0.495739073,0.504260957,0.006756757,2
0.686025918,0.313974082,0.484966129,0.515033901,0.013157895,1
0.164166078,0.835833907,0.449527681,0.550472319,0.047619048,5
0.462676138,0.537323892,0.38075006,0.61924994,0.041666667,1
0.470003426,0.529996574,0.76875931,0.23124072,0,2
0.359346241,0.64065367,0.553582668,0.446417272,0.066666667,2
0.623709917,0.376290113,0.411341399,0.588658571,0.04,3
0.40595296,0.59404701,0.351910532,0.648089528,0,1
0.275723279,0.724276662,0.610825241,0.38917473,0.234375,37
0.323457986,0.676541984,0.317251056,0.682748973,0.358024691,40
0.796083272,0.203916684,0.306186825,0.693813205,0.253164557,53
0.58213681,0.41786322,0.471619099,0.528380811,0.129411765,34
0.718693554,0.281306386,0.480267406,0.519732535,0.175,37
0.460370958,0.539628983,0.716685057,0.283314914,0.186666667,26
0.559870183,0.440129817,0.263612002,0.736387968,0.166666667,28
0.58208853,0.41791141,0.361703128,0.638296902,0.157142857,26
0.654908121,0.345091879,0.44954735,0.55045265,0.175,26
0.567581773,0.432418197,0.400094092,0.599905908,0.182926829,28
0.433462918,0.566537142,0.526734054,0.473265946,0.25,33
0.330641478,0.669358552,0.605266213,0.394733787,0.222222222,43
0.433493167,0.566506803,0.358400255,0.641599715,0.25,28
0.257017225,0.742982805,0.423169553,0.576830506,0.19047619,35
0.610408545,0.389591455,0.306185395,0.693814635,0.2,29
0.658203959,0.3417961,0.665711105,0.334288925,0.169014085,23
0.507238865,0.492761075,0.565609455,0.434390575,0.236111111,39
0.447836667,0.552163363,0.439851612,0.560148418,0.266666667,57
0.752752781,0.247247189,0.63742733,0.36257267,0.245614035,30
0.638582349,0.361417651,0.322067201,0.677932858,0.159292035,31
0.570932031,0.429067969,0.485533863,0.514466226,0.035714286,7
0.766668379,0.233331561,0.362665206,0.637334764,0.058139535,8
0.451679856,0.548320115,0.284357637,0.715642333,0.063829787,13
0.520164549,0.479835421,0.434163719,0.56583631,0.114285714,9
0.472115695,0.527884364,0.593963325,0.406036705,0.083333333,22
0.578685939,0.421314061,0.547489107,0.452510983,0.169811321,15
0.39943409,0.600565851,0.623916626,0.376083314,0.197530864,20
0.506105602,0.493894428,0.320905775,0.679094255,0.261904762,45
0.621885717,0.378114223,0.150288075,0.849711955,0.181818182,32
0.641525686,0.358474284,0.244648278,0.755351663,0.131578947,18
0.757587314,0.242412761,0.598539352,0.401460648,0.181818182,17
0.662801921,0.337198079,0.621188581,0.378811419,0.06122449,5
0.775790155,0.224209905,0.39620769,0.60379225,0.102564103,12
0.48741594,0.512584031,0.702492237,0.297507763,0.064516129,18
0.490201682,0.509798408,0.320276201,0.679723859,0.066666667,6
0.561902285,0.438097715,0.310121536,0.689878523,0.110091743,30
0.337010711,0.662989378,0.470772743,0.529227197,0.289473684,105
0.470050454,0.529949605,0.468183577,0.531816483,0.275862069,51
0.28038165,0.71961832,0.299979538,0.700020432,0.25,33
0.530746639,0.469253361,0.53412348,0.465876549,0.166666667,28
0.444278181,0.555721879,0.682600021,0.317400038,0.12,14
0.598344266,0.401655734,0.326254308,0.673745751,0.064516129,36
0.50748831,0.49251166,0.493852109,0.506147861,0.178571429,19
0.543210983,0.456788987,0.561489522,0.438510478,0.076923077,10
0.543967247,0.456032783,0.727961481,0.272038519,0.069767442,14
0.677762032,0.322237998,0.543195784,0.456804216,0.147058824,37
0.742588997,0.257411033,0.231605679,0.768394291,0.068965517,29
0.570845127,0.429154903,0.365505606,0.634494364,0.057142857,21
0.159924179,0.840075791,0.524197102,0.475802869,0.269230769,22
0.303992391,0.696007609,0.745217919,0.254782051,0.035714286,8
0.353919923,0.646080077,0.696755409,0.303244561,0,5
0.642536521,0.357463479,0.165328369,0.834671557,0.0625,7
0.502199292,0.497800767,0.394236028,0.605764031,0.112582781,13
0.467025697,0.532974362,0.473600477,0.526399493,0.107692308,23
0.641698122,0.358301878,0.436011046,0.563989043,0.1484375,20
0.643602192,0.356397778,0.427740216,0.572259843,0.08,16
0.497516453,0.502483487,0.784255862,0.215744063,0.148148148,19
0.389347374,0.610652626,0.603506804,0.396493167,0.181818182,23
0.569831908,0.430168092,0.665145636,0.334854305,0.291666667,61
0.679726183,0.320273846,0.693899035,0.306100994,0.155555556,19
0.46810925,0.53189081,0.581573606,0.418426454,0.212765957,40
0.502607286,0.497392744,0.360743135,0.639256895,0.347826087,33
0.302872777,0.697127163,0.464913428,0.535086572,0.162162162,21
0.638602495,0.361397475,0.416684121,0.583315909,0.117647059,16
0.399002224,0.600997806,0.447540969,0.552459002,0.125,6
0.506332576,0.493667394,0.481913507,0.518086493,0.106060606,29
0.773452818,0.226547211,0.385079235,0.614920676,0.111111111,14
0.416569471,0.583430469,0.220030695,0.779969275,0.065217391,14
0.66908735,0.33091259,0.846118212,0.153881773,0.103174603,11
0.654696405,0.345303565,0.404004961,0.595995069,0.109756098,11
0.648841679,0.351158291,0.220586285,0.77941376,0.222222222,27
0.437669396,0.562330604,0.769562066,0.230437934,0.26984127,33
0.523699522,0.476300567,0.557104051,0.442895979,0.28,36
0.135226294,0.864773631,0.627445638,0.372554362,0.166666667,11
0.217859358,0.782140672,0.369139969,0.630860031,0.15625,23
0.522934496,0.477065444,0.629630864,0.370369136,0.128205128,7
0.402934939,0.597065032,0.265891284,0.734108746,0.153846154,25
0.301938772,0.698061228,0.545740545,0.454259455,0.106060606,19
0.649952471,0.350047439,0.39369303,0.60630703,0.171428571,10
0.512535036,0.487464964,0.490806341,0.509193659,0.051282051,6
0.388994664,0.611005366,0.722019672,0.277980357,0.210526316,14
0.630457997,0.369541973,0.50519532,0.49480471,0.038461538,9
0.692070246,0.307929724,0.365042627,0.634957373,0.041666667,11
0.137367919,0.862632096,0.577440619,0.42255941,0.125,15
0.65674895,0.343251139,0.586371779,0.413628221,0.058823529,8
0.460605443,0.539394617,0.566200376,0.433799624,0.016129032,9
0.447266132,0.552733898,0.454127312,0.545872629,0.105882353,8
0.579289734,0.420710206,0.314474374,0.685525656,0.098591549,17
0.300549626,0.699450374,0.331253797,0.668746233,0.208955224,21
0.563820481,0.436179549,0.620435953,0.379564047,0.029411765,4
0.707533121,0.292466909,0.300124735,0.699875295,0.066666667,8
0.533618271,0.466381758,0.531429827,0.468570113,0.139534884,6
0.370981544,0.629018486,0.36221543,0.637784541,0.11627907,21
0.517580092,0.482419968,0.405076385,0.594923675,0.142857143,10
0.701444507,0.298555464,0.492572337,0.507427633,0.085714286,12
0.392415673,0.607584298,0.436356843,0.563643098,0.098039216,12
0.377194166,0.622805834,0.528191924,0.471808106,0.081632653,15
0.611596048,0.388403952,0.449629426,0.550370514,0.11627907,9
0.226704553,0.773295462,0.754487574,0.245512396,0.139534884,19
0.478648365,0.521351635,0.821997821,0.178002164,0.142857143,15
0.331464291,0.668535709,0.820475399,0.179524615,0.08,10
0.440664738,0.559335232,0.47420153,0.52579844,0.044444444,17
0.710406423,0.289593607,0.377505898,0.622494102,0.145833333,43
0.301129729,0.698870242,0.612875104,0.387124836,0.127659574,20
0.72329545,0.27670449,0.587490082,0.412509948,0.041420118,13
0.436848372,0.563151598,0.461638093,0.538361847,0.189189189,12
0.456269562,0.543730378,0.573555946,0.426443994,0.073170732,7
0.577831626,0.422168344,0.753254056,0.246745899,0.020408163,3
0.437489748,0.562510312,0.20919314,0.79080689,0.108108108,7
0.344464809,0.655535161,0.501546204,0.498453826,0.054945055,8
0.663351953,0.336648017,0.542259157,0.457740843,0.076923077,7
0.578615904,0.421384126,0.33211723,0.6678828,0.035714286,10
0.29487291,0.70512712,0.721859157,0.278140873,0.126760563,10
0.463746011,0.536254048,0.375538796,0.624461234,0.029411765,3
0.370555252,0.629444718,0.655702889,0.344297081,0.173076923,11
0.513424933,0.486575067,0.501159132,0.498840868,0.086956522,3
0.627689123,0.372310936,0.704905331,0.295094699,0.112903226,7
0.578676283,0.421323717,0.651573837,0.348426193,0.027027027,5
0.347035944,0.652964056,0.293313861,0.706686199,0.02173913,4
0.500639379,0.499360651,0.704864919,0.295135081,0.12195122,7
0.258948684,0.741051376,0.538743079,0.461256951,0.0625,7
0.402494699,0.597505331,0.426695019,0.573304951,0.073170732,11
0.552562177,0.447437853,0.481721759,0.518278241,0.119402985,12
0.775552332,0.224447653,0.615061343,0.384938598,0.104166667,15
0.666387796,0.333612174,0.333429903,0.666570067,0.157303371,24
0.453413874,0.546586215,0.64596504,0.35403499,0.166666667,14
0.622746825,0.377253175,0.313265711,0.686734319,0.11627907,14
0.428477824,0.571522176,0.423207909,0.576792061,0.111111111,17
0.348719358,0.651280642,0.62557894,0.37442106,0.133333333,13
0.295766205,0.704233825,0.379611045,0.620388985,0.361702128,57
0.529891253,0.470108718,0.505007684,0.494992375,0.119047619,25
0.300735176,0.699264824,0.458682448,0.541317582,0.222222222,17
0.399560988,0.600439072,0.182392791,0.817607284,0.085714286,4
0.345940441,0.654059529,0.512043476,0.487956434,0.112903226,14
0.266652733,0.733347237,0.416153103,0.583846986,0.04950495,11
0.599015057,0.400984943,0.47656104,0.523438931,0.072463768,12
0.606427133,0.393572867,0.239867076,0.760132909,0.136,17
0.306322575,0.693677366,0.570387423,0.429612547,0.115044248,21
0.273649305,0.726350665,0.544408679,0.455591381,0.066666667,4
0.475070417,0.524929583,0.773448646,0.226551354,0.121212121,9
0.504398227,0.495601773,0.448520005,0.551479995,0.090909091,20
0.29619664,0.70380342,0.698385775,0.301614225,0.166666667,27
0.30472216,0.69527787,0.410233796,0.589766204,0.184210526,10
0.41993928,0.580060661,0.602536321,0.397463709,0.114285714,13
0.564275682,0.435724348,0.557103097,0.442896903,0.169811321,19
0.535342336,0.464657605,0.263591945,0.736408055,0.106382979,13
0.710757554,0.289242417,0.431983799,0.568016171,0.25,35
0.662665427,0.337334573,0.439168483,0.560831547,0.1,5
0.466305256,0.533694744,0.25953722,0.74046278,0.114754098,20
0.535074949,0.464924991,0.625059783,0.374940217,0.081967213,12
0.600774646,0.399225384,0.307498574,0.692501426,0.065217391,9
0.47815305,0.52184701,0.277375817,0.722624183,0.128205128,7
0.550481796,0.449518263,0.490680486,0.509319484,0.15,13
0.212851852,0.787148178,0.297569782,0.702430189,0.032786885,8
0.492056757,0.507943213,0.603160322,0.396839619,0.09375,19
0.489814728,0.510185242,0.443586528,0.556413472,0.044247788,10
0.24226211,0.757737815,0.644791663,0.355208308,0.150943396,18
0.238333166,0.761666834,0.416820467,0.583179533,0.186046512,59
0.531117439,0.468882591,0.672473371,0.327526659,0.289473684,22
0.380977333,0.619022667,0.800173044,0.199826971,0.163265306,40
0.668937027,0.331063002,0.724126458,0.275873572,0.242857143,39
0.406468987,0.593531013,0.427707642,0.572292328,0.1,16
0.531245708,0.468754262,0.292890966,0.707108974,0.138888889,18
0.555658698,0.444341362,0.508179545,0.491820514,0.085714286,15
0.375191599,0.624808371,0.708282471,0.291717529,0.081632653,8
0.392744362,0.607255638,0.768459857,0.231540158,0.19047619,17
0.34386,0.65613997,0.837583125,0.162416801,0.028571429,8
0.586282194,0.413717836,0.525009751,0.474990249,0.060606061,9
0.184792876,0.815207183,0.746205509,0.253794491,0.114285714,8
0.540370882,0.459629178,0.573040366,0.426959664,0.142857143,12
0.525653005,0.474347055,0.464458346,0.535541654,0.211538462,17
0.441190183,0.558809817,0.220559448,0.779440522,0.241935484,13
0.654081285,0.345918775,0.487643033,0.512356937,0.146341463,8
0.437025487,0.562974513,0.604466379,0.395533621,0.116666667,12
0.231738254,0.76826179,0.347571492,0.652428508,0.106060606,22
0.358556986,0.641443014,0.459287465,0.540712535,0.115384615,6
0.51059103,0.489409,0.256210357,0.743789673,0.146666667,19
0.379023343,0.620976627,0.479933649,0.520066321,0.04,7
0.380620331,0.61937964,0.210728914,0.789271057,0.091954023,9
0.523008823,0.476991117,0.642302513,0.357697546,0.194029851,25
0.370145798,0.629854202,0.694416463,0.305583477,0.226666667,26
0.396198392,0.603801668,0.315397888,0.684602082,0.245614035,44
0.474506408,0.525493622,0.505897939,0.494102091,0.142857143,19
0.614898145,0.385101795,0.429917842,0.570082188,0.076923077,21
0.265072972,0.734927058,0.500035882,0.499964088,0.120689655,18
0.378417343,0.621582627,0.586325347,0.413674623,0.176470588,39
0.428747535,0.571252465,0.740808308,0.259191751,0.232142857,29
0.429261655,0.570738375,0.723425448,0.276574522,0.159090909,15
0.349112064,0.650887966,0.576519191,0.423480839,0.290322581,30
0.828255296,0.171744645,0.183559597,0.816440463,0.166666667,8
0.653393209,0.346606821,0.569274902,0.430725098,0.260273973,49
0.492468476,0.507531524,0.50827384,0.49172613,0.285714286,38
0.385672897,0.614327192,0.626790941,0.373209029,0.12,63
0.662336588,0.337663442,0.481998026,0.518001974,0.19047619,23
0.317056179,0.682943761,0.552271307,0.447728693,0.216666667,18
0.494348794,0.505651236,0.472299784,0.527700186,0.15,37
0.643878222,0.356121808,0.556919694,0.443080306,0.130434783,26
0.487734407,0.512265623,0.586293697,0.413706273,0.2,30
0.394771427,0.605228543,0.551407337,0.448592663,0.256410256,51
0.38339141,0.61660862,0.30303961,0.69696039,0.2,49
0.311176807,0.688823164,0.355974287,0.644025624,0.048780488,22
0.656519651,0.343480319,0.663301051,0.33669889,0.228571429,31
0.515283465,0.484716535,0.558934748,0.441065311,0.057142857,39
0.61899811,0.38100189,0.601084888,0.398915082,0.033898305,2
0.516008079,0.483991981,0.491054833,0.508945227,0.054545455,11
